group,shift,intensity,sla,variant,runtime_s,events
w201-heterogeneous-fast,-2,0.064,TTFT5.2_TPOT10,Raw-Remaining,0.008978199970442802,222
w201-heterogeneous-fast,-2,0.064,TTFT5.2_TPOT10,Legacy-Full,0.009357000002637506,222
w201-heterogeneous-fast,-2,0.064,TTFT5.2_TPOT10,Legacy-Remaining,0.00930899998638779,222
w201-heterogeneous-fast,-2,0.064,TTFT5.2_TPOT10,Raw-Full,0.009312400012277067,222
w201-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT0.3,Legacy-Full,0.0009651000145822763,32
w201-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT0.3,Legacy-Remaining,0.0010272999643348157,32
w201-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT0.3,Raw-Full,0.0009750999743118882,32
w201-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT0.3,Raw-Remaining,0.0010052999714389443,32
w201-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT1.2,Legacy-Full,0.003615399997215718,91
w201-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT1.2,Legacy-Remaining,0.003277699986938387,91
w201-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT1.2,Raw-Full,0.0031779000419192016,91
w201-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT1.2,Raw-Remaining,0.003205500019248575,91
w201-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT5,Legacy-Full,0.009620899974834174,222
w201-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT5,Legacy-Remaining,0.010020000045187771,222
w201-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT5,Raw-Full,0.00935479998588562,222
w201-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT5,Raw-Remaining,0.009632300003431737,222
w201-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT10,Legacy-Full,0.00998610001988709,222
w201-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT10,Legacy-Remaining,0.009676699992269278,222
w201-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT10,Raw-Full,0.009839500009547919,222
w201-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT10,Raw-Remaining,0.00965560000622645,222
w201-heterogeneous-fast,0,0.064,TTFT5.2_TPOT0.3,Legacy-Remaining,0.0010161999962292612,31
w201-heterogeneous-fast,0,0.064,TTFT5.2_TPOT0.3,Raw-Full,0.0010553000029176474,32
w201-heterogeneous-fast,0,0.064,TTFT5.2_TPOT0.3,Raw-Remaining,0.001004899968393147,32
w201-heterogeneous-fast,0,0.064,TTFT5.2_TPOT0.3,Legacy-Full,0.000952600035816431,31
w201-heterogeneous-fast,0,0.064,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0009783999994397163,31
w201-heterogeneous-fast,0,0.064,TTFT5.2_TPOT1.2,Raw-Full,0.0009517999715171754,32
w201-heterogeneous-fast,0,0.064,TTFT5.2_TPOT1.2,Raw-Remaining,0.0010008999961428344,32
w201-heterogeneous-fast,0,0.064,TTFT5.2_TPOT1.2,Legacy-Full,0.0009648000122979283,31
w201-heterogeneous-fast,0,0.064,TTFT5.2_TPOT5,Legacy-Remaining,0.01025580003624782,222
w201-heterogeneous-fast,0,0.064,TTFT5.2_TPOT5,Raw-Full,0.009990599995944649,222
w201-heterogeneous-fast,0,0.064,TTFT5.2_TPOT5,Raw-Remaining,0.009595700015779585,222
w201-heterogeneous-fast,0,0.064,TTFT5.2_TPOT5,Legacy-Full,0.010048800031654537,222
w201-heterogeneous-fast,0,0.064,TTFT5.2_TPOT10,Legacy-Remaining,0.009890599991194904,222
w201-heterogeneous-fast,0,0.064,TTFT5.2_TPOT10,Raw-Full,0.009735899977385998,222
w201-heterogeneous-fast,0,0.064,TTFT5.2_TPOT10,Raw-Remaining,0.009676899993792176,222
w201-heterogeneous-fast,0,0.064,TTFT5.2_TPOT10,Legacy-Full,0.009773299971129745,222
w201-heterogeneous-fast,1,0.064,TTFT5.2_TPOT0.3,Raw-Full,0.0009310999885201454,31
w201-heterogeneous-fast,1,0.064,TTFT5.2_TPOT0.3,Raw-Remaining,0.0010777999996207654,31
w201-heterogeneous-fast,1,0.064,TTFT5.2_TPOT0.3,Legacy-Full,0.000963500002399087,31
w201-heterogeneous-fast,1,0.064,TTFT5.2_TPOT0.3,Legacy-Remaining,0.000929199974052608,31
w201-heterogeneous-fast,1,0.064,TTFT5.2_TPOT1.2,Raw-Full,0.0009313999908044934,31
w201-heterogeneous-fast,1,0.064,TTFT5.2_TPOT1.2,Raw-Remaining,0.0009665000252425671,31
w201-heterogeneous-fast,1,0.064,TTFT5.2_TPOT1.2,Legacy-Full,0.0010769999935291708,31
w201-heterogeneous-fast,1,0.064,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0009412000072188675,31
w201-heterogeneous-fast,1,0.064,TTFT5.2_TPOT5,Raw-Full,0.00990320002892986,222
w201-heterogeneous-fast,1,0.064,TTFT5.2_TPOT5,Raw-Remaining,0.010160600009839982,222
w201-heterogeneous-fast,1,0.064,TTFT5.2_TPOT5,Legacy-Full,0.010118899983353913,222
w201-heterogeneous-fast,1,0.064,TTFT5.2_TPOT5,Legacy-Remaining,0.010144199943169951,222
w201-heterogeneous-fast,1,0.064,TTFT5.2_TPOT10,Raw-Full,0.010254299966618419,222
w201-heterogeneous-fast,1,0.064,TTFT5.2_TPOT10,Raw-Remaining,0.01005119999172166,222
w201-heterogeneous-fast,1,0.064,TTFT5.2_TPOT10,Legacy-Full,0.010392300027888268,222
w201-heterogeneous-fast,1,0.064,TTFT5.2_TPOT10,Legacy-Remaining,0.010547199985012412,222
w201-heterogeneous-fast,2,0.064,TTFT5.2_TPOT0.3,Raw-Remaining,0.0009547999943606555,31
w201-heterogeneous-fast,2,0.064,TTFT5.2_TPOT0.3,Legacy-Full,0.0009168999968096614,30
w201-heterogeneous-fast,2,0.064,TTFT5.2_TPOT0.3,Legacy-Remaining,0.0011155999964103103,30
w201-heterogeneous-fast,2,0.064,TTFT5.2_TPOT0.3,Raw-Full,0.001009899948257953,31
w201-heterogeneous-fast,2,0.064,TTFT5.2_TPOT1.2,Raw-Remaining,0.000963800004683435,31
w201-heterogeneous-fast,2,0.064,TTFT5.2_TPOT1.2,Legacy-Full,0.000915299984626472,30
w201-heterogeneous-fast,2,0.064,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0009292999748140574,30
w201-heterogeneous-fast,2,0.064,TTFT5.2_TPOT1.2,Raw-Full,0.000972400011960417,31
w201-heterogeneous-fast,2,0.064,TTFT5.2_TPOT5,Raw-Remaining,0.010446000029332936,222
w201-heterogeneous-fast,2,0.064,TTFT5.2_TPOT5,Legacy-Full,0.010455399984493852,222
w201-heterogeneous-fast,2,0.064,TTFT5.2_TPOT5,Legacy-Remaining,0.010492199973668903,222
w201-heterogeneous-fast,2,0.064,TTFT5.2_TPOT5,Raw-Full,0.010051599994767457,222
w201-heterogeneous-fast,2,0.064,TTFT5.2_TPOT10,Raw-Remaining,0.010254999971948564,222
w201-heterogeneous-fast,2,0.064,TTFT5.2_TPOT10,Legacy-Full,0.010197700001299381,222
w201-heterogeneous-fast,2,0.064,TTFT5.2_TPOT10,Legacy-Remaining,0.010423299972899258,222
w201-heterogeneous-fast,2,0.064,TTFT5.2_TPOT10,Raw-Full,0.010479199991095811,222
w201-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT0.3,Legacy-Full,0.00023290002718567848,5
w201-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT0.3,Legacy-Remaining,0.00023149995831772685,5
w201-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT0.3,Raw-Full,0.00023279996821656823,5
w201-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT0.3,Raw-Remaining,0.00022690003970637918,5
w201-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT1.2,Legacy-Full,0.00022119999630376697,5
w201-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0002544999588280916,5
w201-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT1.2,Raw-Full,0.0002432999899610877,5
w201-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT1.2,Raw-Remaining,0.0002381000085733831,5
w201-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT5,Legacy-Full,0.02044480002950877,222
w201-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT5,Legacy-Remaining,0.019396400020923465,222
w201-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT5,Raw-Full,0.018869200022891164,222
w201-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT5,Raw-Remaining,0.01979440002469346,222
w201-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT10,Legacy-Full,0.020202300045639277,222
w201-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT10,Legacy-Remaining,0.020243599952664226,222
w201-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT10,Raw-Full,0.0195584999746643,222
w201-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT10,Raw-Remaining,0.0199066000059247,222
w201-heterogeneous-fast,-1,0.256,TTFT5.2_TPOT0.3,Legacy-Remaining,0.0002595999976620078,5
w201-heterogeneous-fast,-1,0.256,TTFT5.2_TPOT0.3,Raw-Full,0.0002326999674551189,5
w201-heterogeneous-fast,-1,0.256,TTFT5.2_TPOT0.3,Raw-Remaining,0.0002443999983370304,5
w201-heterogeneous-fast,-1,0.256,TTFT5.2_TPOT0.3,Legacy-Full,0.000347500026691705,5
w201-heterogeneous-fast,-1,0.256,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0002305000089108944,5
w201-heterogeneous-fast,-1,0.256,TTFT5.2_TPOT1.2,Raw-Full,0.00038330000825226307,5
w201-heterogeneous-fast,-1,0.256,TTFT5.2_TPOT1.2,Raw-Remaining,0.00023700000019744039,5
w201-heterogeneous-fast,-1,0.256,TTFT5.2_TPOT1.2,Legacy-Full,0.00021810003090649843,5
w201-heterogeneous-fast,-1,0.256,TTFT5.2_TPOT5,Legacy-Remaining,0.020555399998556823,222
w201-heterogeneous-fast,-1,0.256,TTFT5.2_TPOT5,Raw-Full,0.019838000007439405,222
w201-heterogeneous-fast,-1,0.256,TTFT5.2_TPOT5,Raw-Remaining,0.02080040000146255,222
w201-heterogeneous-fast,-1,0.256,TTFT5.2_TPOT5,Legacy-Full,0.020770999952219427,222
w201-heterogeneous-fast,-1,0.256,TTFT5.2_TPOT10,Legacy-Remaining,0.020706299983430654,222
w201-heterogeneous-fast,-1,0.256,TTFT5.2_TPOT10,Raw-Full,0.02002820000052452,222
w201-heterogeneous-fast,-1,0.256,TTFT5.2_TPOT10,Raw-Remaining,0.020433099998626858,222
w201-heterogeneous-fast,-1,0.256,TTFT5.2_TPOT10,Legacy-Full,0.020506099972408265,222
w201-heterogeneous-fast,0,0.256,TTFT5.2_TPOT0.3,Raw-Full,0.00023149995831772685,5
w201-heterogeneous-fast,0,0.256,TTFT5.2_TPOT0.3,Raw-Remaining,0.00026670005172491074,5
w201-heterogeneous-fast,0,0.256,TTFT5.2_TPOT0.3,Legacy-Full,0.0002334999735467136,5
w201-heterogeneous-fast,0,0.256,TTFT5.2_TPOT0.3,Legacy-Remaining,0.00022630003513768315,5
w201-heterogeneous-fast,0,0.256,TTFT5.2_TPOT1.2,Raw-Full,0.0002169999643228948,5
w201-heterogeneous-fast,0,0.256,TTFT5.2_TPOT1.2,Raw-Remaining,0.00022720004199072719,5
w201-heterogeneous-fast,0,0.256,TTFT5.2_TPOT1.2,Legacy-Full,0.00023629999486729503,5
w201-heterogeneous-fast,0,0.256,TTFT5.2_TPOT1.2,Legacy-Remaining,0.00022550002904608846,5
w201-heterogeneous-fast,0,0.256,TTFT5.2_TPOT5,Raw-Full,0.020092299964744598,222
w201-heterogeneous-fast,0,0.256,TTFT5.2_TPOT5,Raw-Remaining,0.02043590001994744,222
w201-heterogeneous-fast,0,0.256,TTFT5.2_TPOT5,Legacy-Full,0.02058109996141866,222
w201-heterogeneous-fast,0,0.256,TTFT5.2_TPOT5,Legacy-Remaining,0.020402900001499802,222
w201-heterogeneous-fast,0,0.256,TTFT5.2_TPOT10,Raw-Full,0.019843999994918704,222
w201-heterogeneous-fast,0,0.256,TTFT5.2_TPOT10,Raw-Remaining,0.020448099996428937,222
w201-heterogeneous-fast,0,0.256,TTFT5.2_TPOT10,Legacy-Full,0.020344099961221218,222
w201-heterogeneous-fast,0,0.256,TTFT5.2_TPOT10,Legacy-Remaining,0.020498800033237785,222
w201-heterogeneous-fast,1,0.256,TTFT5.2_TPOT0.3,Raw-Remaining,0.00026030000299215317,5
w201-heterogeneous-fast,1,0.256,TTFT5.2_TPOT0.3,Legacy-Full,0.00024180003674700856,5
w201-heterogeneous-fast,1,0.256,TTFT5.2_TPOT0.3,Legacy-Remaining,0.0002511999919079244,5
w201-heterogeneous-fast,1,0.256,TTFT5.2_TPOT0.3,Raw-Full,0.00022410001838579774,5
w201-heterogeneous-fast,1,0.256,TTFT5.2_TPOT1.2,Raw-Remaining,0.00024269998539239168,5
w201-heterogeneous-fast,1,0.256,TTFT5.2_TPOT1.2,Legacy-Full,0.0002240000176243484,5
w201-heterogeneous-fast,1,0.256,TTFT5.2_TPOT1.2,Legacy-Remaining,0.00023230002261698246,5
w201-heterogeneous-fast,1,0.256,TTFT5.2_TPOT1.2,Raw-Full,0.00022500002523884177,5
w201-heterogeneous-fast,1,0.256,TTFT5.2_TPOT5,Raw-Remaining,0.020092500024475157,222
w201-heterogeneous-fast,1,0.256,TTFT5.2_TPOT5,Legacy-Full,0.020188599999528378,222
w201-heterogeneous-fast,1,0.256,TTFT5.2_TPOT5,Legacy-Remaining,0.021207299956586212,222
w201-heterogeneous-fast,1,0.256,TTFT5.2_TPOT5,Raw-Full,0.020348899997770786,222
w201-heterogeneous-fast,1,0.256,TTFT5.2_TPOT10,Raw-Remaining,0.02018550003413111,222
w201-heterogeneous-fast,1,0.256,TTFT5.2_TPOT10,Legacy-Full,0.020995200029574335,222
w201-heterogeneous-fast,1,0.256,TTFT5.2_TPOT10,Legacy-Remaining,0.02056319999974221,222
w201-heterogeneous-fast,1,0.256,TTFT5.2_TPOT10,Raw-Full,0.02036289998795837,222
w201-heterogeneous-fast,2,0.256,TTFT5.2_TPOT0.3,Legacy-Full,0.00023880001390352845,5
w201-heterogeneous-fast,2,0.256,TTFT5.2_TPOT0.3,Legacy-Remaining,0.0002729000407271087,5
w201-heterogeneous-fast,2,0.256,TTFT5.2_TPOT0.3,Raw-Full,0.00027870002668350935,5
w201-heterogeneous-fast,2,0.256,TTFT5.2_TPOT0.3,Raw-Remaining,0.0002542000147514045,5
w201-heterogeneous-fast,2,0.256,TTFT5.2_TPOT1.2,Legacy-Full,0.00021920003928244114,5
w201-heterogeneous-fast,2,0.256,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0002468999591656029,5
w201-heterogeneous-fast,2,0.256,TTFT5.2_TPOT1.2,Raw-Full,0.0002607000060379505,5
w201-heterogeneous-fast,2,0.256,TTFT5.2_TPOT1.2,Raw-Remaining,0.0002277999883517623,5
w201-heterogeneous-fast,2,0.256,TTFT5.2_TPOT5,Legacy-Full,0.02056779997656122,222
w201-heterogeneous-fast,2,0.256,TTFT5.2_TPOT5,Legacy-Remaining,0.020480999955907464,222
w201-heterogeneous-fast,2,0.256,TTFT5.2_TPOT5,Raw-Full,0.020799099991563708,222
w201-heterogeneous-fast,2,0.256,TTFT5.2_TPOT5,Raw-Remaining,0.020375899970531464,222
w201-heterogeneous-fast,2,0.256,TTFT5.2_TPOT10,Legacy-Full,0.020648200006689876,222
w201-heterogeneous-fast,2,0.256,TTFT5.2_TPOT10,Legacy-Remaining,0.02130679995752871,222
w201-heterogeneous-fast,2,0.256,TTFT5.2_TPOT10,Raw-Full,0.020310299994889647,222
w201-heterogeneous-fast,2,0.256,TTFT5.2_TPOT10,Raw-Remaining,0.020664500014390796,222
w201-heterogeneous-fast,-2,1.024,TTFT5.2_TPOT0.3,Legacy-Remaining,0.0002454999485053122,3
w201-heterogeneous-fast,-2,1.024,TTFT5.2_TPOT0.3,Raw-Full,0.0001838000025600195,3
w201-heterogeneous-fast,-2,1.024,TTFT5.2_TPOT0.3,Raw-Remaining,0.00019979994976893067,3
w201-heterogeneous-fast,-2,1.024,TTFT5.2_TPOT0.3,Legacy-Full,0.00019130000146105886,3
w201-heterogeneous-fast,-2,1.024,TTFT5.2_TPOT1.2,Legacy-Remaining,0.00018500001169741154,3
w201-heterogeneous-fast,-2,1.024,TTFT5.2_TPOT1.2,Raw-Full,0.0001713000237941742,3
w201-heterogeneous-fast,-2,1.024,TTFT5.2_TPOT1.2,Raw-Remaining,0.00017409998690709472,3
w201-heterogeneous-fast,-2,1.024,TTFT5.2_TPOT1.2,Legacy-Full,0.0001750999945215881,3
w201-heterogeneous-fast,-2,1.024,TTFT5.2_TPOT5,Legacy-Remaining,0.030661400000099093,222
w201-heterogeneous-fast,-2,1.024,TTFT5.2_TPOT5,Raw-Full,0.006631999975070357,52
w201-heterogeneous-fast,-2,1.024,TTFT5.2_TPOT5,Raw-Remaining,0.029948800045531243,222
w201-heterogeneous-fast,-2,1.024,TTFT5.2_TPOT5,Legacy-Full,0.006836700020357966,52
w201-heterogeneous-fast,-2,1.024,TTFT5.2_TPOT10,Legacy-Remaining,0.029652299999725074,222
w201-heterogeneous-fast,-2,1.024,TTFT5.2_TPOT10,Raw-Full,0.029155800002627075,222
w201-heterogeneous-fast,-2,1.024,TTFT5.2_TPOT10,Raw-Remaining,0.03042029996868223,222
w201-heterogeneous-fast,-2,1.024,TTFT5.2_TPOT10,Legacy-Full,0.029750999994575977,222
w201-heterogeneous-fast,-1,1.024,TTFT5.2_TPOT0.3,Raw-Full,0.00017850002041086555,3
w201-heterogeneous-fast,-1,1.024,TTFT5.2_TPOT0.3,Raw-Remaining,0.00017800001660361886,3
w201-heterogeneous-fast,-1,1.024,TTFT5.2_TPOT0.3,Legacy-Full,0.00017549999756738544,3
w201-heterogeneous-fast,-1,1.024,TTFT5.2_TPOT0.3,Legacy-Remaining,0.00018620002083480358,3
w201-heterogeneous-fast,-1,1.024,TTFT5.2_TPOT1.2,Raw-Full,0.0001669999910518527,3
w201-heterogeneous-fast,-1,1.024,TTFT5.2_TPOT1.2,Raw-Remaining,0.00017660000594332814,3
w201-heterogeneous-fast,-1,1.024,TTFT5.2_TPOT1.2,Legacy-Full,0.0001721000298857689,3
w201-heterogeneous-fast,-1,1.024,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0001762000028975308,3
w201-heterogeneous-fast,-1,1.024,TTFT5.2_TPOT5,Raw-Full,0.030042200000025332,222
w201-heterogeneous-fast,-1,1.024,TTFT5.2_TPOT5,Raw-Remaining,0.029899800021667033,222
w201-heterogeneous-fast,-1,1.024,TTFT5.2_TPOT5,Legacy-Full,0.0308336999733001,222
w201-heterogeneous-fast,-1,1.024,TTFT5.2_TPOT5,Legacy-Remaining,0.029727399989496917,222
w201-heterogeneous-fast,-1,1.024,TTFT5.2_TPOT10,Raw-Full,0.029508300009183586,222
w201-heterogeneous-fast,-1,1.024,TTFT5.2_TPOT10,Raw-Remaining,0.029549899976700544,222
w201-heterogeneous-fast,-1,1.024,TTFT5.2_TPOT10,Legacy-Full,0.03005570004461333,222
w201-heterogeneous-fast,-1,1.024,TTFT5.2_TPOT10,Legacy-Remaining,0.03000400000018999,222
w201-heterogeneous-fast,0,1.024,TTFT5.2_TPOT0.3,Raw-Remaining,0.00018229999113827944,3
w201-heterogeneous-fast,0,1.024,TTFT5.2_TPOT0.3,Legacy-Full,0.0001724000321701169,3
w201-heterogeneous-fast,0,1.024,TTFT5.2_TPOT0.3,Legacy-Remaining,0.00017579999985173345,3
w201-heterogeneous-fast,0,1.024,TTFT5.2_TPOT0.3,Raw-Full,0.00017750001279637218,3
w201-heterogeneous-fast,0,1.024,TTFT5.2_TPOT1.2,Raw-Remaining,0.00017490005120635033,3
w201-heterogeneous-fast,0,1.024,TTFT5.2_TPOT1.2,Legacy-Full,0.00028139998903498054,3
w201-heterogeneous-fast,0,1.024,TTFT5.2_TPOT1.2,Legacy-Remaining,0.00017630000365898013,3
w201-heterogeneous-fast,0,1.024,TTFT5.2_TPOT1.2,Raw-Full,0.00016870000399649143,3
w201-heterogeneous-fast,0,1.024,TTFT5.2_TPOT5,Raw-Remaining,0.02974189998349175,222
w201-heterogeneous-fast,0,1.024,TTFT5.2_TPOT5,Legacy-Full,0.029943800007458776,222
w201-heterogeneous-fast,0,1.024,TTFT5.2_TPOT5,Legacy-Remaining,0.029892100021243095,222
w201-heterogeneous-fast,0,1.024,TTFT5.2_TPOT5,Raw-Full,0.030370799999218434,222
w201-heterogeneous-fast,0,1.024,TTFT5.2_TPOT10,Raw-Remaining,0.029436099983286113,222
w201-heterogeneous-fast,0,1.024,TTFT5.2_TPOT10,Legacy-Full,0.030674600042402744,222
w201-heterogeneous-fast,0,1.024,TTFT5.2_TPOT10,Legacy-Remaining,0.029786499973852187,222
w201-heterogeneous-fast,0,1.024,TTFT5.2_TPOT10,Raw-Full,0.02988540002843365,222
w201-heterogeneous-fast,1,1.024,TTFT5.2_TPOT0.3,Legacy-Full,0.00018989999080076814,3
w201-heterogeneous-fast,1,1.024,TTFT5.2_TPOT0.3,Legacy-Remaining,0.00017830001888796687,3
w201-heterogeneous-fast,1,1.024,TTFT5.2_TPOT0.3,Raw-Full,0.00017469999147579074,3
w201-heterogeneous-fast,1,1.024,TTFT5.2_TPOT0.3,Raw-Remaining,0.0001756999990902841,3
w201-heterogeneous-fast,1,1.024,TTFT5.2_TPOT1.2,Legacy-Full,0.0001667000469751656,3
w201-heterogeneous-fast,1,1.024,TTFT5.2_TPOT1.2,Legacy-Remaining,0.00016990001313388348,3
w201-heterogeneous-fast,1,1.024,TTFT5.2_TPOT1.2,Raw-Full,0.00016270001651719213,3
w201-heterogeneous-fast,1,1.024,TTFT5.2_TPOT1.2,Raw-Remaining,0.00018019997514784336,3
w201-heterogeneous-fast,1,1.024,TTFT5.2_TPOT5,Legacy-Full,0.03041760000633076,222
w201-heterogeneous-fast,1,1.024,TTFT5.2_TPOT5,Legacy-Remaining,0.030187999946065247,222
w201-heterogeneous-fast,1,1.024,TTFT5.2_TPOT5,Raw-Full,0.030114600027445704,222
w201-heterogeneous-fast,1,1.024,TTFT5.2_TPOT5,Raw-Remaining,0.030107300030067563,222
w201-heterogeneous-fast,1,1.024,TTFT5.2_TPOT10,Legacy-Full,0.0309465000173077,222
w201-heterogeneous-fast,1,1.024,TTFT5.2_TPOT10,Legacy-Remaining,0.029858199995942414,222
w201-heterogeneous-fast,1,1.024,TTFT5.2_TPOT10,Raw-Full,0.03020979999564588,222
w201-heterogeneous-fast,1,1.024,TTFT5.2_TPOT10,Raw-Remaining,0.029810500040184706,222
w201-heterogeneous-fast,2,1.024,TTFT5.2_TPOT0.3,Legacy-Remaining,0.0002647999790497124,3
w201-heterogeneous-fast,2,1.024,TTFT5.2_TPOT0.3,Raw-Full,0.00017449998995289207,3
w201-heterogeneous-fast,2,1.024,TTFT5.2_TPOT0.3,Raw-Remaining,0.00018309999722987413,3
w201-heterogeneous-fast,2,1.024,TTFT5.2_TPOT0.3,Legacy-Full,0.00016630004392936826,3
w201-heterogeneous-fast,2,1.024,TTFT5.2_TPOT1.2,Legacy-Remaining,0.00017590000061318278,3
w201-heterogeneous-fast,2,1.024,TTFT5.2_TPOT1.2,Raw-Full,0.00016739999409765005,3
w201-heterogeneous-fast,2,1.024,TTFT5.2_TPOT1.2,Raw-Remaining,0.00016820000018924475,3
w201-heterogeneous-fast,2,1.024,TTFT5.2_TPOT1.2,Legacy-Full,0.00032729998929426074,3
w201-heterogeneous-fast,2,1.024,TTFT5.2_TPOT5,Legacy-Remaining,0.029988900001626462,222
w201-heterogeneous-fast,2,1.024,TTFT5.2_TPOT5,Raw-Full,0.030736399989109486,222
w201-heterogeneous-fast,2,1.024,TTFT5.2_TPOT5,Raw-Remaining,0.030283399973995984,222
w201-heterogeneous-fast,2,1.024,TTFT5.2_TPOT5,Legacy-Full,0.0316410000086762,222
w201-heterogeneous-fast,2,1.024,TTFT5.2_TPOT10,Legacy-Remaining,0.031170400034170598,222
w201-heterogeneous-fast,2,1.024,TTFT5.2_TPOT10,Raw-Full,0.031148200039751828,222
w201-heterogeneous-fast,2,1.024,TTFT5.2_TPOT10,Raw-Remaining,0.030342499958351254,222
w201-heterogeneous-fast,2,1.024,TTFT5.2_TPOT10,Legacy-Full,0.03071369999088347,222
w201-heterogeneous-fast,-2,4.096,TTFT5.2_TPOT0.3,Raw-Full,0.00039110000943765044,6
w201-heterogeneous-fast,-2,4.096,TTFT5.2_TPOT0.3,Raw-Remaining,0.00039080000715330243,6
w201-heterogeneous-fast,-2,4.096,TTFT5.2_TPOT0.3,Legacy-Full,0.0003924000193364918,6
w201-heterogeneous-fast,-2,4.096,TTFT5.2_TPOT0.3,Legacy-Remaining,0.0004020999767817557,6
w201-heterogeneous-fast,-2,4.096,TTFT5.2_TPOT1.2,Raw-Full,0.0003788000321947038,6
w201-heterogeneous-fast,-2,4.096,TTFT5.2_TPOT1.2,Raw-Remaining,0.00039309996645897627,6
w201-heterogeneous-fast,-2,4.096,TTFT5.2_TPOT1.2,Legacy-Full,0.00036890001501888037,6
w201-heterogeneous-fast,-2,4.096,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0003907000063918531,6
w201-heterogeneous-fast,-2,4.096,TTFT5.2_TPOT5,Raw-Full,0.00037650001468136907,6
w201-heterogeneous-fast,-2,4.096,TTFT5.2_TPOT5,Raw-Remaining,0.001800999976694584,17
w201-heterogeneous-fast,-2,4.096,TTFT5.2_TPOT5,Legacy-Full,0.0003847000189125538,6
w201-heterogeneous-fast,-2,4.096,TTFT5.2_TPOT5,Legacy-Remaining,0.0018705999827943742,17
w201-heterogeneous-fast,-2,4.096,TTFT5.2_TPOT10,Raw-Full,0.0019489999976940453,18
w201-heterogeneous-fast,-2,4.096,TTFT5.2_TPOT10,Raw-Remaining,0.034193400002550334,222
w201-heterogeneous-fast,-2,4.096,TTFT5.2_TPOT10,Legacy-Full,0.0019579000072553754,18
w201-heterogeneous-fast,-2,4.096,TTFT5.2_TPOT10,Legacy-Remaining,0.034387400024570525,222
w201-heterogeneous-fast,-1,4.096,TTFT5.2_TPOT0.3,Raw-Remaining,0.0004335999838076532,6
w201-heterogeneous-fast,-1,4.096,TTFT5.2_TPOT0.3,Legacy-Full,0.00038629997288808227,6
w201-heterogeneous-fast,-1,4.096,TTFT5.2_TPOT0.3,Legacy-Remaining,0.00038029998540878296,6
w201-heterogeneous-fast,-1,4.096,TTFT5.2_TPOT0.3,Raw-Full,0.0003771000192500651,6
w201-heterogeneous-fast,-1,4.096,TTFT5.2_TPOT1.2,Raw-Remaining,0.00038599997060373425,6
w201-heterogeneous-fast,-1,4.096,TTFT5.2_TPOT1.2,Legacy-Full,0.00036509998608380556,6
w201-heterogeneous-fast,-1,4.096,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0003871000371873379,6
w201-heterogeneous-fast,-1,4.096,TTFT5.2_TPOT1.2,Raw-Full,0.00036890001501888037,6
w201-heterogeneous-fast,-1,4.096,TTFT5.2_TPOT5,Raw-Remaining,0.0019251000485382974,17
w201-heterogeneous-fast,-1,4.096,TTFT5.2_TPOT5,Legacy-Full,0.0003714999766089022,6
w201-heterogeneous-fast,-1,4.096,TTFT5.2_TPOT5,Legacy-Remaining,0.00179870001738891,17
w201-heterogeneous-fast,-1,4.096,TTFT5.2_TPOT5,Raw-Full,0.00037029996747151017,6
