group,shift,intensity,origin,status,sla,semantics,point_record,evaluator_safe,reference_safe,evaluator_first_violation_count,reference_violation_type,reference_violating_requests,reference_request_count,reference_violating_request_fraction,reference_max_ttft_excess_s,reference_max_tpot_excess_s
h101-o60-d30-heterogeneous-fast,2,9.7419846861,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,4550c2e663417419ac5bc4fba4a331cd9e0af8605521a6879eb195f32ff54b6e,False,False,1,TPOT only,16,16,1.0,0.0,4.483690020763209
h101-o60-d30-heterogeneous-fast,-2,0.0123376866,stage4_new,ok,TTFT5.2_TPOT0.3,raw,45791e325555652a96a461c94b7244e512de8623d673daf11054fd9d38dac53a,False,False,1,TPOT only,2,16,0.125,0.0,2.032882597844109
h101-o60-d30-heterogeneous-fast,0,8.7420141623,stage4_new,ok,TTFT5.2_TPOT0.3,raw,4648dc560c1e1d0066ac0c25cccf9ef3acb0dbeeda6ea4cc84eccc1831c3c131,False,False,1,TPOT only,16,16,1.0,0.0,4.267479555478368
h101-o60-d30-heterogeneous-fast,2,9.5332340431,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,4668ced8a1e11c3f2c7e6837c6852e329ba6072826cab03956b3cdecb93f5458,False,False,1,TPOT only,16,16,1.0,0.0,4.483690020763209
h101-o60-d30-heterogeneous-fast,-1,0.0087240619,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,475215054fa2dd197ed76e98eb6d9716e42cd5bea78b9e60e204174c96b7b938,True,True,0,,0,16,0.0,0.0,0.0
h101-o60-d30-heterogeneous-fast,-1,12.0981597876,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,48fd3628420534db00b5310841ff73ba85cce1f2713e7e51f7d2b2f545e80838,False,False,1,both,16,16,1.0,0.15278102323432208,4.37205155996321
h101-o60-d30-heterogeneous-fast,2,4.096,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,49bbcf13c407c5a6e196e343ac054dbdb598d041f5e56aedcc26eae36eabfe7f,False,False,1,TPOT only,16,16,1.0,0.0,4.152622205861561
h101-o60-d30-heterogeneous-fast,-2,12.0981597876,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,4b80aa595eed18942ed75143231f044558c33531eba4d3c39dd8aecea02bab7f,False,False,1,both,16,16,1.0,0.5134148050471392,3.4498725709872
h101-o60-d30-heterogeneous-fast,0,0.064,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,4c4b8ba0318cebe7e6922a00f2e466f562e5e3f9bc5c147667ba58c410955436,False,False,1,TPOT only,10,16,0.625,0.0,4.092736091569309
h101-o60-d30-heterogeneous-fast,1,12.6337910818,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,4d98b2f504ec143703e00808949ad377790b51abc4bdfaaa4c0de62173b5e0b7,False,False,1,both,16,16,1.0,0.14563566033178876,4.313603006363211
h101-o60-d30-heterogeneous-fast,2,0.0113137085,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,4ea8504839d7e586e4c9fd49e94f706e5bb11c4c5c09d8f3d8ef2bf32fe4ffab,False,False,1,TPOT only,2,16,0.125,0.0,1.9424027468052871
h101-o60-d30-heterogeneous-fast,0,0.0106018931,stage4_new,ok,TTFT5.2_TPOT0.3,raw,4ee87e5eddb9c804fab1c1ea1b5e318527c405b68a53d88004174f2b6fa2af83,False,False,1,TPOT only,1,16,0.0625,0.0,2.0060032659105946
h101-o60-d30-heterogeneous-fast,0,9.3289564959,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,4f895d3b0efd7366528d0f38c5fc934ce684243debfce1c786741b608762e42f,False,False,1,TPOT only,16,16,1.0,0.0,4.218808250135374
h101-o60-d30-heterogeneous-fast,-1,8.192,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,4fa5641483cfd7bc6563377cca19d825c76f521414c154704444d24e653fba10,False,False,1,TPOT only,16,16,1.0,0.0,4.385625233978406
h101-o60-d30-heterogeneous-fast,2,8.192,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,501d9d5f60f1b584f1e461a8108dfdc14fe2184651bb0e1e460fad4a2edaec17,False,False,1,TPOT only,16,16,1.0,0.0,4.463924825604801
h101-o60-d30-heterogeneous-fast,-2,65.536,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,50a6a8a6c57a2c9631eda03c9eb18e2b5aa734c98d23d7eeedb278d52dd3cb41,False,False,1,both,16,16,1.0,2.400570280757197,3.4421753677871996
h101-o60-d30-heterogeneous-fast,-1,6.8886234338,stage4_new,ok,TTFT5.2_TPOT0.3,raw,511bf127e56d15ab1bec6042b4452043009982e268008df8f480f526430882f9,False,False,1,TPOT only,16,16,1.0,0.0,3.4316058659139737
h101-o60-d30-heterogeneous-fast,1,8.7420141623,stage4_new,ok,TTFT5.2_TPOT0.3,raw,514454894e14d43b59fc2dd2608d894c43419b85244214b3879b44d33b9f4917,False,False,1,TPOT only,16,16,1.0,0.0,4.407338975119995
h101-o60-d30-heterogeneous-fast,-2,11.585237503,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,525c32b232ff868ea6710d49fe47ec981ea9dfba419c0e2e3a6e535798289915,False,False,1,both,16,16,1.0,0.3875474935067533,3.426472570987201
h101-o60-d30-heterogeneous-fast,1,0.0101524076,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,53449ad63420254dc5e9f89d2a37e05b53224848e0365d1c407e96c8d68e4267,False,False,1,TPOT only,1,16,0.0625,0.0,1.9419832896038132
h101-o60-d30-heterogeneous-fast,2,11.585237503,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,53c281a5c14f536a26f88a8f013612d1b1809a8f511a37188fac86ecdb4b310e,False,False,1,both,16,16,1.0,0.18550167655866368,4.492795428763209
h101-o60-d30-heterogeneous-fast,-2,3.8382953147,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,53df2714719543d1ba459fd9415046c999763a762969ccf132e3d184267c7305,False,False,1,TPOT only,16,16,1.0,0.0,4.340697551009574
h101-o60-d30-heterogeneous-fast,0,4.466719673,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,5464211ea852ae792a0f08c08f9775e03b62f96263b09728b80473e0ceca74fd,False,False,1,TPOT only,16,16,1.0,0.0,4.232107604895889
h101-o60-d30-heterogeneous-fast,1,8.192,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,551b8d13b49ab7c074791832d0abf82deb8f0594f27576d656536bd1a09fc1b3,False,False,1,TPOT only,16,16,1.0,0.0,4.307408403204805
h101-o60-d30-heterogeneous-fast,1,4.1856907209,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,55544ddd5a36d080f5db82c5d92c923835c887068926c18a42aceb849a9a294f,False,False,1,TPOT only,16,16,1.0,0.0,4.180328289412654
h101-o60-d30-heterogeneous-fast,-1,0.0190273138,stage4_new,ok,TTFT5.2_TPOT0.3,raw,55fa675f0f5e50bc420adc90c9b69944a973764f8bf4ffccd8a02350398c03a0,False,False,1,TPOT only,3,16,0.1875,0.0,2.067314122473663
h101-o60-d30-heterogeneous-fast,2,12.0981597876,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,5697db4160f50347f660026abacea7e0f580fcf2d339e0e55019762c5a2f5c83,False,False,1,both,16,16,1.0,0.26418193363431897,4.492795428763211
h101-o60-d30-heterogeneous-fast,2,2.8963093757,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,574f5130071afb2b984966f66398cde689a5b5fadc4e8453da6e23c0238936a6,False,False,1,TPOT only,16,16,1.0,0.0,2.729060219832956
h101-o60-d30-heterogeneous-fast,2,0.256,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,57937529d12661522faba21f0ca0ae0ad64354a57b58d6fa8aff6a0050812f2a,False,False,1,TPOT only,16,16,1.0,0.0,4.205256259200029
h101-o60-d30-heterogeneous-fast,-1,4.8709923431,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,57bc7e5d3267fc4a0f5fef9e13f7f0d5e2e68edfa6002c230d33273e69bf2b61,False,False,1,TPOT only,16,16,1.0,0.0,4.303492202865288
h101-o60-d30-heterogeneous-fast,-2,4.2773454128,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,58ec4815d9e87d3b4df2e85c410a37597bfa4612b15661068b23c98ca92cd056,False,False,1,TPOT only,16,16,1.0,0.0,4.35106249155225
h101-o60-d30-heterogeneous-fast,-2,16.384,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,598d2901a8d9dc35d045ab789e507f9d17a9841f82288589260306b800e85f9a,False,False,1,both,16,16,1.0,1.1188319995071971,3.4421753677871996
h101-o60-d30-heterogeneous-fast,0,13.7772468675,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,59bd82521e9e9dc7d732e7f94a0db0d3ea9ba0dae5417d8103a3c1c4d7e60539,False,False,1,both,16,16,1.0,0.05759358710933782,4.622506432204814
h101-o60-d30-heterogeneous-fast,-2,0.0097219789,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,5a269b992c7ef2f823dca8751055872718a8a694ecbc079d9d2bd9954e96d08d,True,True,0,,0,16,0.0,0.0,0.0
h101-o60-d30-heterogeneous-fast,0,0.0108340444,stage4_new,ok,TTFT5.2_TPOT0.3,raw,5b3bd6e662840545308c9ef2f4ac6f7e0cba4a2b72a4b54ad8691a10c552c5b2,False,False,1,TPOT only,1,16,0.0625,0.0,2.00221674695611
h101-o60-d30-heterogeneous-fast,2,4.8709923431,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,5b48b0ab44aa8458a2e679a421ea440cd77eac8a7597dd002044dc37a54403d7,False,False,1,TPOT only,16,16,1.0,0.0,4.00189739403677
h101-o60-d30-heterogeneous-fast,-2,0.001,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,5bfe831be2ca147b2de7f6af6e36714114fe665a315200d2a97f03f998ad475c,True,True,0,,0,16,0.0,0.0,0.0
h101-o60-d30-heterogeneous-fast,-2,0.663981852,stage4_new,ok,TTFT5.2_TPOT0.3,raw,5c26b25c6517c77230610b4a36019f847f411467e5b7b319322a79030a91fc52,False,False,1,TPOT only,16,16,1.0,0.0,4.400485492803037
h101-o60-d30-heterogeneous-fast,1,16.384,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,5c358c25590c251ae2b32bb2e8fd97be5c90c7352de1ff88074369976e331a32,False,False,1,both,16,16,1.0,0.5608450635071929,4.3123570031632115
h101-o60-d30-heterogeneous-fast,1,12.0981597876,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,5c415f9a924f13713a85345ffc27b38eaeb1d7ec1c0e73f0a0a6ea075a81d663,False,False,1,both,16,16,1.0,0.03068381523432606,4.273995633852815
h101-o60-d30-heterogeneous-fast,-2,0.008,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,5c599b02190d867b49c66590aa1001989e6161df345b6276caf74cf3d5d97a1c,True,True,0,,0,16,0.0,0.0,0.0
h101-o60-d30-heterogeneous-fast,-1,0.0153216525,stage4_new,ok,TTFT5.2_TPOT0.3,raw,5cabd600232460e42a06fa800061c87e605f03c565fb579c43265191db8321e5,False,False,1,TPOT only,2,16,0.125,0.0,2.1488562708911605
h101-o60-d30-heterogeneous-fast,1,10.3960654413,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,5d5491d434b01aab318cb72d8fbd0251dada1273e267148af967380d278b163d,False,False,1,TPOT only,16,16,1.0,0.0,4.264890225852815
h101-o60-d30-heterogeneous-fast,1,3.0245399468,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,5f81d782dd8ee2d3401f561c35d7a512304703732a3344c4a559edf4044fe63a,False,False,1,TPOT only,16,16,1.0,0.0,2.696881971117304
h101-o60-d30-heterogeneous-fast,-1,0.008,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,60ef7ef8d76add11af441273595b88aa2970cc393158f96e6c110dbaddae64ad,True,True,0,,0,16,0.0,0.0,0.0
h101-o60-d30-heterogeneous-fast,0,13.1931367994,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,60f2cb297410f68a332f3ce752afa3e2d191c1dc37e77ede7b4917717e4f5eda,False,False,1,TPOT only,16,16,1.0,0.0,4.622506432204814
h101-o60-d30-heterogeneous-fast,-1,7.8446860755,stage4_new,ok,TTFT5.2_TPOT0.3,raw,614341a11392455fbc038e6e892eb8c8424d9db41fd5d38bd3ab72c9fe231493,False,False,1,TPOT only,16,16,1.0,0.0,4.379360988771742
h101-o60-d30-heterogeneous-fast,1,11.0940614405,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,62b24e168ac8f2567103b7dca8fd0880c842c1aa1361a17c4c0d09a40d02f3fb,False,False,1,TPOT only,16,16,1.0,0.0,4.272565310652814
h101-o60-d30-heterogeneous-fast,-1,3.0907687477,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,630c3c124cd047c877235bf2b5b495eea76f373876bfb3616ffc16f1a28c7fc8,False,False,1,TPOT only,16,16,1.0,0.0,2.726701811239449
h101-o60-d30-heterogeneous-fast,-1,0.0095136569,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,63bf56e5cbfc80128b25885f53dbd2848538ec88b9348231e39552bf4b027ce0,True,True,0,,0,16,0.0,0.0,0.0
h101-o60-d30-heterogeneous-fast,2,0.0246753732,stage4_new,ok,TTFT5.2_TPOT0.3,raw,64aa02ec8233cbc2296e6c17dc9b29117fb5a8a51f509eb115bf85d07b0a0264,False,False,1,TPOT only,3,16,0.1875,0.0,1.9443414881844931
h101-o60-d30-heterogeneous-fast,1,4.8709923431,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,64af1c2f4d45412f81085b2f62c92c355e76739489ea9b81ef77fe0fc92444a1,False,False,1,TPOT only,16,16,1.0,0.0,4.26544420286529
h101-o60-d30-heterogeneous-fast,1,0.0118146092,stage4_new,ok,TTFT5.2_TPOT0.3,raw,6558380140f2280d1835150d075237e2f9d3159ec64a701a1af88b7aae509149,False,False,1,TPOT only,2,16,0.125,0.0,1.9419832896038132
h101-o60-d30-heterogeneous-fast,-1,9.5332340431,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,667314a863918ad3140f8cd07fa627656f30ccb7d1cf49406d88b05c8f237581,False,False,1,TPOT only,16,16,1.0,0.0,4.411611313637061
h101-o60-d30-heterogeneous-fast,1,0.0269086853,stage4_new,ok,TTFT5.2_TPOT0.3,raw,67c5869ad4c09ff84b168e937bccd5f425486c3c1ae66b7fe8074588065b4598,False,False,1,TPOT only,3,16,0.1875,0.0,1.9419832896001752
h101-o60-d30-heterogeneous-fast,-2,9.3289564959,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,6996090f933aa5d4c05c47bf68e0d46313e726c6053808ba60c55486a74291af,False,False,1,TPOT only,16,16,1.0,0.0,3.4264725709871966
h101-o60-d30-heterogeneous-fast,2,7.8446860755,stage4_new,ok,TTFT5.2_TPOT0.3,raw,6a813248372d1b00bf66a5d065286e3435639b44b194078cb64554445dc50196,False,False,1,TPOT only,16,16,1.0,0.0,3.27290290378719
h101-o60-d30-heterogeneous-fast,-2,3.4443117169,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,6ae1e7f796c2beb695689cafc551ea909fe93dcb35b9852cacd009d3b7782eb9,False,False,1,TPOT only,16,16,1.0,0.0,4.397328293640516
h101-o60-d30-heterogeneous-fast,-1,4.2773454128,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,6b2d6dcd025017dd588dc7823de64a12e56f87f7eca5dce5eabd7e5efae72a64,False,False,1,TPOT only,16,16,1.0,0.0,4.0603656350815625
h101-o60-d30-heterogeneous-fast,0,0.0095136569,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,6d3f1866fddb029d98e5a26219b4f6999f4fd80e9f76579cb5245fc91fd9906d,True,True,0,,0,16,0.0,0.0,0.0
h101-o60-d30-heterogeneous-fast,-2,9.5332340431,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,6d40d1a342ad73744d4524f179e42c2f9ead773e4fc3094f65552b20be64c1aa,False,False,1,TPOT only,16,16,1.0,0.0,3.4264725709871966
h101-o60-d30-heterogeneous-fast,2,0.0095136569,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,6dce62d3f318590fffdb2de2b2e0b905238b8522dbab6aacbd784a1fd006398a,False,False,1,TPOT only,1,16,0.0625,0.0,2.0795551541881014
h101-o60-d30-heterogeneous-fast,-2,0.0101524076,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,6dd332f39ee4f0ab944e82af3d3f180c6d20cfccc4e5bbfc4918123cea8d56f8,False,False,1,TPOT only,1,16,0.0625,0.0,2.1484527800498245
h101-o60-d30-heterogeneous-fast,0,5.7926187515,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,6dee49d28209bf669a60c13b8e4c02b05c5beb497da73a96f18afde09c8e663c,False,False,1,TPOT only,16,16,1.0,0.0,3.8108476721312474
h101-o60-d30-heterogeneous-fast,-2,7.8446860755,stage4_new,ok,TTFT5.2_TPOT0.3,raw,6e90fe229b00c98482dcb463a93b1ea742f484aa046bd0c768b1d1fb9e3f79f4,False,False,1,TPOT only,16,16,1.0,0.0,4.579032835171735
h101-o60-d30-heterogeneous-fast,2,5.7926187515,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,70a89492e3a38cc346c638c59103977ff69ca466c175d64b5fd305ad7558a33b,False,False,1,TPOT only,16,16,1.0,0.0,3.771369348931249
h101-o60-d30-heterogeneous-fast,1,3.4443117169,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,70ecc5fdd2cc040326155658f780230a0de2f34472631dc63f49cbfce4737c89,False,False,1,TPOT only,16,16,1.0,0.0,2.496400111995909
h101-o60-d30-heterogeneous-fast,-1,0.0123376866,stage4_new,ok,TTFT5.2_TPOT0.3,raw,71534805213703279ea04e68d1c0f6a27095a180b2e0236164394dc9eb6b93dd,False,False,1,TPOT only,2,16,0.125,0.0,2.038412781781135
h101-o60-d30-heterogeneous-fast,0,3.1584477704,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,718e2b9a38d5200250482531edf2998b332adaebb540801aaca86e8e6216c53f,False,False,1,TPOT only,16,16,1.0,0.0,2.6489405136334514
h101-o60-d30-heterogeneous-fast,-2,0.004,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,71e8ac38f3008c8a46fbba92d2022133b0b802c3cfdc955bcd94e32232e1f0b0,True,True,0,,0,16,0.0,0.0,0.0
h101-o60-d30-heterogeneous-fast,1,7.512097122,stage4_new,ok,TTFT5.2_TPOT0.3,raw,71fac9857e725f80486d8c031a103aef4ea88bb6334af1acc09949a4d6676577,False,False,1,TPOT only,16,16,1.0,0.0,3.2188580314497584
h101-o60-d30-heterogeneous-fast,2,0.016,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,721cd8db2085fcd18c86393d158774a403cc8f6b75c8625a3393b3ce3b8766ab,False,False,1,TPOT only,2,16,0.125,0.0,1.9199512896035047
h101-o60-d30-heterogeneous-fast,2,13.1931367994,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,72b5f77f38b669557606ba7d9f683c54db1d2a654f4f26ec0e651aa61fe52918,False,False,1,both,16,16,1.0,0.41167651978881636,4.492795428763211
h101-o60-d30-heterogeneous-fast,2,9.3289564959,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,73973738c4fb651c02cee8e0f443d4dcff6e0d87b2ebbd9fd88c72a1b3eec85e,False,False,1,TPOT only,16,16,1.0,0.0,4.493136565335364
h101-o60-d30-heterogeneous-fast,1,10.1732991965,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,7436f2ee6348bbcb5238d0e12bb3e10f78366115fec0e9363a303a6b1a7daa02,False,False,1,TPOT only,16,16,1.0,0.0,4.312104567094979
h101-o60-d30-heterogeneous-fast,2,10.1732991965,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,74b2ce710a98f15608f4f1034953ed920c5455ecd6dd1abf2939f9a99fbd52c6,False,False,1,TPOT only,16,16,1.0,0.0,4.49136510556321
h101-o60-d30-heterogeneous-fast,-2,0.512,stage4_new,ok,TTFT5.2_TPOT0.3,raw,750c09fb5e5511bfe4f041110ab76f734d4aefd05588a37f5d4471ead2e47f04,False,False,1,TPOT only,16,16,1.0,0.0,4.349489267203184
h101-o60-d30-heterogeneous-fast,2,16.384,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,7528fd333f19965c3ccc36f04086e909b8c59a1b34519a16f133cdb7dc3e2be1,False,False,1,both,16,16,1.0,0.7290558508090061,4.4915494255632105
h101-o60-d30-heterogeneous-fast,-2,12.6337910818,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,75c2c96eef0f9ae586f5d0ace73d47362870f14327927f6fd4d24c8ea0c169ab,False,False,1,both,16,16,1.0,0.6115378387368642,3.4498725709872
h101-o60-d30-heterogeneous-fast,2,3.4443117169,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,75dc56893b9e52a0b949a3cab26d6af54230462e4250e485e9c37bb16688a108,False,False,1,TPOT only,16,16,1.0,0.0,2.478354662395912
h101-o60-d30-heterogeneous-fast,1,0.6088740429,stage4_new,ok,TTFT5.2_TPOT0.3,raw,77293ca0f448881762cdc0537b1725f98e2775560b3c18b5076c985f0cf4e650,False,False,1,TPOT only,16,16,1.0,0.0,4.2628930319998535
h101-o60-d30-heterogeneous-fast,-2,0.0110712791,stage4_new,ok,TTFT5.2_TPOT0.3,raw,77dc64baeabf7ec9797ba27d749298836b11cdffb0415a42a39bf27908a77180,False,False,1,TPOT only,1,16,0.0625,0.0,2.008079289604739
h101-o60-d30-heterogeneous-fast,2,7.1936088489,stage4_new,ok,TTFT5.2_TPOT0.3,raw,78cb06f586021b5fd7f213d755aea97c0183778ed9b97ec360caca968f2eb6d2,False,False,1,TPOT only,16,16,1.0,0.0,3.309580406187198
h101-o60-d30-heterogeneous-fast,2,11.0940614405,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,79f30815588474181843053cfef21071355d2250fe7c8e40aca6db6cb84681fa,False,False,1,both,16,16,1.0,0.10333794689547027,4.492795428763209
h101-o60-d30-heterogeneous-fast,-2,4.8709923431,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,7be025ced58d2f419173c521de1952d7b3372d0fbe0bba71471168db4b9cf684,False,False,1,TPOT only,16,16,1.0,0.0,4.322516202865289
h101-o60-d30-heterogeneous-fast,0,0.0091103091,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,7c599910c5f3c29dee8a4f7f622f4aec9eab020316841d81d93892b9673a1101,True,True,0,,0,16,0.0,0.0,0.0
h101-o60-d30-heterogeneous-fast,1,0.0110712791,stage4_new,ok,TTFT5.2_TPOT0.3,raw,7ce62f0bc2a63bbfaf0d7a54fd328ef803abed33800f8f84f287d4a7e30e349d,False,False,1,TPOT only,2,16,0.125,0.0,2.0600697891971596
h101-o60-d30-heterogeneous-fast,-2,1.024,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,7cef4f61088e7ce6fe47d104b46eddf65b365135d10bcd498d87ac2717f1321e,False,False,1,TPOT only,16,16,1.0,0.0,4.37728433536193
h101-o60-d30-heterogeneous-fast,-1,0.0091103091,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,7dff9b76a7a8747e35ddad4bfd9190223c629b4be84e72b7b8ace60cece4df8a,True,True,0,,0,16,0.0,0.0,0.0
h101-o60-d30-heterogeneous-fast,-1,13.4820288771,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,7e7e6ea2f0703cd82ba26a06048214eb5a0f860d38766fdc84809c2d0e49cb8f,False,False,1,both,16,16,1.0,0.36811926935022665,4.37205155996321
h101-o60-d30-heterogeneous-fast,-1,0.022627417,stage4_new,ok,TTFT5.2_TPOT0.3,raw,7f752c629b384565e0ad4e9f00c9c3207f0f1f28b1043125a2adbe5740674513,False,False,1,TPOT only,3,16,0.1875,0.0,1.9860472895999963
h101-o60-d30-heterogeneous-fast,0,3.4443117169,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,8066ac38d2029752ac547b5b4c19484ee00b2ce485bf5a40dd1d19fd5acd1877,False,False,1,TPOT only,16,16,1.0,0.0,4.297317858523167
h101-o60-d30-heterogeneous-fast,0,0.0190273138,stage4_new,ok,TTFT5.2_TPOT0.3,raw,80858bb714aa376f3a3a6fecf146655b6c1f10bb6b344b373d32624aaf473bc1,False,False,1,TPOT only,3,16,0.1875,0.0,1.9640152896041216
h101-o60-d30-heterogeneous-fast,2,10.6237096317,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,80eaadd095f5c5bc801102b1b7a1829e37e3701040b81de1877f1f4dfa4ec148,False,False,1,both,16,16,1.0,0.017536518150675917,4.492795428763209
h101-o60-d30-heterogeneous-fast,0,4.2773454128,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,82cc67615301570e55e1e5ebc23a164c27d288fe646f48d1bdec5dd8decac71e,False,False,1,TPOT only,16,16,1.0,0.0,4.080524644681558
h101-o60-d30-heterogeneous-fast,0,9.5332340431,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,82d630c8006033f682ebb4b6fca02661c0b2267edcf7091887acc7fd9ec766bc,False,False,1,TPOT only,16,16,1.0,0.0,4.205026684368234
h101-o60-d30-heterogeneous-fast,1,13.4820288771,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,83a94ed03cba8812361e5bba86ae674b73933ccfeec6f35fb4e4721412a09b14,False,False,1,both,16,16,1.0,0.2527054958670574,4.313603006363211
h101-o60-d30-heterogeneous-fast,2,0.064,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,83dee278a816116c0c10fc04d5ce0cb368e4d1621e5533e53a7210c041b61927,False,False,1,TPOT only,11,16,0.6875,0.0,4.134298275613519
h101-o60-d30-heterogeneous-fast,0,3.9223430378,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,8434440fd256272ff779c4df2136e76acd9b44025bc1fbf96d57140d450401ab,False,False,1,TPOT only,16,16,1.0,0.0,4.226309993965563
h101-o60-d30-heterogeneous-fast,-2,0.0190273138,stage4_new,ok,TTFT5.2_TPOT0.3,raw,84e6780c32088f9ef3c74cdb3e34f2f82c868dc1561e28a7f87c68e72b5b2bf5,False,False,1,TPOT only,2,16,0.125,0.0,2.0687869144655497
h101-o60-d30-heterogeneous-fast,2,4.1856907209,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,85785aa4892222161a8a49c837bf05ed94b25568128a622e612be7d03e818ce0,False,False,1,TPOT only,16,16,1.0,0.0,4.073802603012652
h101-o60-d30-heterogeneous-fast,0,10.3960654413,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,85a0858916efa845e51a10290ce22abda9191d680fb3d02f6dc25155fd200ec1,False,False,1,TPOT only,16,16,1.0,0.0,4.152790923056236
h101-o60-d30-heterogeneous-fast,-2,0.0087240619,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,85a18535a687e0d438b63e16292504850d2b943683ef731d6f83f700229a1629,True,True,0,,0,16,0.0,0.0,0.0
h101-o60-d30-heterogeneous-fast,-2,3.0245399468,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,8659f1c323252046c69e0fca73600763d0ea92f5afc1ed5d28211a816526a1a0,False,False,1,TPOT only,16,16,1.0,0.0,2.8053739711173
h101-o60-d30-heterogeneous-fast,1,0.0134543426,stage4_new,ok,TTFT5.2_TPOT0.3,raw,8982575d1797c04d0189478d6addab060b49c68f80f94f379b445f9276c89766,False,False,1,TPOT only,2,16,0.125,0.0,1.9697159816590373
h101-o60-d30-heterogeneous-fast,-2,0.008915094,stage3_reuse,ok,TTFT5.2_TPOT0.3,raw,89ce1bb1f8b163bd926f348cdb0d416a4a8a40531af7575d6995ae305a5d0f9d,True,True,0,,0,16,0.0,0.0,0.0
